Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Antigua and Barbuda,ATG,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.49462404,52.63251639,52.69144617,52.7138299,52.79047107,52.96227439,53.26060684,53.57165404,53.92313046,54.31345775,54.75274971,55.0346102,55.40794495,55.84448948,56.28968086,56.74705693,57.32724632,57.95814751,58.62064263,59.31209879,60.01470548,60.80393069,61.38195671,61.83503399,62.27642276,62.72534464,62.85660306,62.974427,62.85305258,62.28105723,61.26604294,61.52257566,61.56780218,61.56738826,61.68379369,61.93781497,62.60379754,63.12147056,63.47196654,63.69713189,63.90457504,64.1428689,64.44717502,64.70392815,64.8288521,64.83143424,65.15874686,65.49173242,65.85350029,66.26451951,66.73498062,67.16743802,67.64003844,68.11211973,68.52591656,68.85802068,69.05202896,69.17323452,
Australia,AUS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,61.23177268,61.13921355,61.22006542,61.410659,61.61896522,61.79478643,61.98490465,62.15957059,62.30215081,62.44504826,62.63491591,62.81311054,62.99549247,63.191934,63.42626669,63.7126654,63.85593238,64.14874437,64.51183699,64.84321205,65.09621674,65.45822642,65.67304243,65.8035618,65.94828482,66.14351642,66.21955711,66.39969339,66.61913558,66.78117951,66.84847652,66.85493421,66.77358871,66.65307136,66.5711742,66.56086774,66.54392302,66.58713634,66.66676132,66.74062368,66.78857582,66.92277508,67.042829,67.14766107,67.23950543,67.30837635,67.46586865,67.58771707,67.64310055,67.62274691,67.53645469,67.27718073,67.02649728,66.76862746,66.48952394,66.18770535,65.8488025,65.4838799,
Austria,AUT,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.61549343,65.20101835,64.81182389,64.41272363,63.97571365,63.50211727,63.00327519,62.50359766,62.03937078,61.67376132,61.44450702,61.29074982,61.28767041,61.41996946,61.65380545,61.96807699,62.28433888,62.63549266,63.05955655,63.60603548,64.28343526,64.95517859,65.73075542,66.52324275,67.2162095,67.74447042,67.97567024,68.12546404,68.19587562,68.1998035,68.1482102,67.96720985,67.70163913,67.40492944,67.17914428,67.09276368,67.06032518,67.1880283,67.41787453,67.63894632,67.78294608,67.8768838,67.90045796,67.8734889,67.84319453,67.83092329,67.74839509,67.68148302,67.62454618,67.56199912,67.48495145,67.42369617,67.3535858,67.26231793,67.15538351,67.03955462,66.87628994,66.70685539,
Azerbaijan,AZE,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.08436113,53.9809494,52.87497678,51.881775,51.13497935,50.69411511,50.22161272,50.12116345,50.29302039,50.60332063,50.99305505,51.56611787,52.17329057,52.8647564,53.70728886,54.70701536,55.67798009,56.75990008,57.899599,59.00934065,60.02899164,60.85343685,61.55997,62.1356599,62.57790025,62.88624164,62.86457756,62.75333285,62.58658301,62.38457976,62.1561502,61.78540616,61.47734462,61.24120768,61.09773288,61.07374696,61.21171864,61.4841725,61.88778989,62.40175066,63.00237814,63.76135301,64.51445358,65.30816342,66.1967465,67.1846552,68.03810343,68.97038434,69.89203469,70.67992305,71.26641179,71.56998414,71.68392334,71.63568575,71.50598431,71.35140542,70.98158467,70.70476798,
Burundi,BDI,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.46968134,53.15625147,52.77642329,52.40399251,52.14853967,52.04732094,51.68208561,51.51422856,51.49421045,51.56380786,51.71040911,51.48492707,51.37578593,51.37292545,51.44099144,51.53711268,51.74402265,51.95425828,52.15135389,52.33510494,52.4943664,52.18449539,51.95117629,51.73285487,51.47183772,51.15829935,50.70957428,50.27062379,49.88181363,49.6043768,49.46245117,48.75511724,48.24437273,47.90172156,47.68818826,47.58886948,47.42871842,47.35353513,47.36840063,47.47247147,47.65094663,48.43109849,49.22839179,50.00944181,50.73527129,51.37930101,51.8738849,52.30617566,52.67604646,52.99093619,53.25357908,53.14864542,53.07033159,52.99245244,52.88560513,52.74482389,52.59841752,52.4431104,
Belgium,BEL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,64.61567746,64.20005101,63.94813832,63.80880293,63.69192058,63.55672141,63.34928309,63.18592152,63.06564307,63.00255082,63.00510373,63.03858796,63.11432163,63.24633431,63.45030584,63.72736217,63.924365,64.18846015,64.52321859,64.93280093,65.41321583,65.87082029,66.38140375,66.88360538,67.29924611,67.58221435,67.60693564,67.53677146,67.39954333,67.23908476,67.08242126,66.90234371,66.71526709,66.5234002,66.34093872,66.18180979,65.98131418,65.83441814,65.73016965,65.64586023,65.56770436,65.55241346,65.52918822,65.5082929,65.51523232,65.55887681,65.58701499,65.66867034,65.76320836,65.81231256,65.7832315,65.64950069,65.47723428,65.27320241,65.05962433,64.85353395,64.60015113,64.33415729,
Benin,BEN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.44660231,56.04300637,55.65636766,55.29496523,54.99096082,54.75965257,54.25960952,53.86404524,53.55170351,53.29774393,53.08837567,52.67670327,52.35491777,52.10749356,51.92039812,51.78289612,51.48998872,51.27206279,51.116989,51.01646361,50.96330133,50.75761859,50.63563691,50.57648005,50.5591415,50.57236168,50.44756438,50.38309796,50.36874697,50.39657545,50.45893378,50.50869997,50.61415435,50.76021915,50.9388508,51.14751222,51.14406854,51.20060226,51.30425106,51.44154543,51.60393659,51.69829072,51.83681649,52.00782389,52.19996015,52.40542581,52.45458869,52.52798088,52.62836849,52.76051555,52.92409965,53.01842275,53.16030366,53.3358902,53.53005897,53.73519093,53.89842147,54.08745159,
Burkina Faso,BFA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.34822359,55.98278095,55.71803144,55.52620111,55.3755033,55.24803522,54.86923182,54.54169263,54.26839805,54.06396398,53.93414643,53.53669448,53.26128512,53.07309708,52.92402816,52.78760656,52.39089282,52.02546986,51.70192284,51.43947769,51.24196761,50.82997383,50.53386614,50.31919089,50.15051966,50.01645336,49.76264372,49.58464132,49.47546793,49.43533217,49.46386542,49.40494475,49.42101919,49.50399247,49.64498867,49.8339524,49.85906816,49.95692672,50.10457917,50.27806728,50.46527627,50.4862328,50.55520577,50.66039512,50.79078281,50.93823318,50.9353015,50.97477053,51.0504008,51.16199954,51.3087322,51.35671125,51.46731537,51.62369237,51.80952983,52.01818557,52.20265452,52.40996089,
Bangladesh,BGD,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.46524964,55.05194685,54.77633148,54.57057306,54.34917447,54.07834375,53.63142608,53.17703496,52.75792308,52.46233234,52.34831724,52.11428591,51.98645748,51.9442764,51.92379217,51.88291722,51.7806197,51.75269442,51.7897237,51.90896712,52.11409576,52.14994235,52.33225758,52.60471677,52.8985303,53.18448047,53.38434743,53.59561983,53.83704995,54.1477016,54.54409145,54.86334488,55.25863612,55.71282427,56.20020825,56.70507059,57.1508006,57.61745866,58.10053013,58.59885381,59.10876522,59.51138105,59.93941889,60.38389601,60.83729717,61.29903653,61.63779479,62.00164102,62.38656374,62.785568,63.19642754,63.66457942,64.1144792,64.56307853,65.03542646,65.54002873,66.02166865,66.53180158,
Bulgaria,BGR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,66.33123349,66.45590088,66.66498381,66.92106889,67.15728974,67.33833021,67.43981261,67.50921418,67.54428227,67.54977023,67.52517433,67.42596771,67.31664377,67.18979943,67.0396691,66.86826054,66.60282347,66.33465445,66.10652181,65.9850063,66.00193157,66.0839012,66.32903619,66.64621559,66.9016316,67.0234759,67.02472864,66.86973633,66.65305218,66.50995128,66.50953794,66.39863167,66.45922665,66.63667172,66.83121193,66.9857313,67.13305512,67.24363429,67.34634591,67.5037186,67.74710304,67.97270957,68.2356257,68.52542985,68.81134364,69.06192968,69.05542705,69.05690788,69.01706463,68.87808928,68.61468359,68.15430711,67.62036955,67.03720723,66.4564198,65.91702617,65.43261482,64.96249385,
Bahrain,BHR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.71549065,54.63447175,53.7644966,52.90670259,52.02666127,51.28927445,51.71863594,52.07662843,52.32814859,52.5210757,52.69819619,53.57039108,54.74460518,56.0158145,57.16264871,58.076558,59.48610054,60.66991012,61.65305914,62.52982806,63.36332415,63.64588902,63.78624174,63.82657257,63.81993335,63.81112462,63.90945875,64.15352371,64.43458971,64.73944584,65.12740684,65.31421341,65.70857238,66.2397219,66.82060016,67.35278934,67.46044364,67.62476258,67.67942747,67.58438131,67.40574228,68.54428864,69.60911272,70.54170289,71.35186203,72.0754683,73.63060222,74.93413882,75.99449125,76.86892051,77.60871072,77.50504784,77.40515622,77.24923997,77.03721274,76.82597651,77.36552315,77.9061681,
"Bahamas, The",BHS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.83189687,53.88244084,53.82588803,53.66008812,53.44732158,53.2687392,53.53360753,53.86248517,54.17173621,54.37082948,54.45988875,55.10833242,55.39954678,55.49733316,55.64427685,55.95874673,56.28920384,56.93898362,57.73771419,58.42733168,58.89082459,59.62366989,59.98184088,60.14823236,60.38606178,60.81376472,61.06903747,61.62543705,62.32354117,62.90594761,63.2486268,63.65561666,63.7453313,63.68225988,63.72388046,63.98393718,64.02692132,64.31787295,64.74488037,65.11622362,65.34257612,65.98314282,66.52574582,67.04059592,67.59331031,68.18365432,68.47303695,68.8041878,69.26573667,69.86045044,70.51342453,70.63709871,70.84956147,71.03939137,71.10074339,71.01474002,70.85846761,70.55020601,
Bosnia and Herzegovina,BIH,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.56687669,58.47782736,58.48063924,58.5948395,58.81031735,59.11379552,59.15808527,59.41386347,59.80336568,60.2045049,60.55079514,60.95078292,61.22268382,61.46295277,61.80558533,62.30325791,62.79042498,63.4156258,64.12674528,64.82904906,65.46975912,66.15914085,66.76286132,67.29808877,67.80503849,68.29658958,68.61026391,68.87466593,69.07312154,69.19239178,69.25502451,69.29211093,69.25473809,69.16315293,69.01499082,68.78145397,68.71000731,68.60517888,68.48052985,68.37838025,68.33371121,68.24100227,68.25944758,68.37915066,68.5685588,68.80609171,69.17227504,69.49411765,69.77927245,70.05632632,70.32630107,70.2337982,70.2121046,70.19979756,70.08406052,69.80520996,69.64595248,69.30154601,
Belarus,BLR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.82098729,62.22687122,61.85272215,61.64548997,61.51358138,61.41873435,61.49034059,61.59181511,61.76188276,62.0407158,62.42749346,62.96653113,63.47033055,63.9324421,64.35665437,64.75478308,65.019724,65.36457001,65.75768306,66.13620419,66.45607672,66.74012873,66.94554051,67.07532642,67.15335603,67.18754296,67.02638507,66.86667064,66.71351637,66.553859,66.38618219,66.1411786,65.93977564,65.80993499,65.78637038,65.88748833,66.19895476,66.56874211,67.00031027,67.47854421,67.97416729,68.27731822,68.5782347,68.89647634,69.25591475,69.66644539,69.97993638,70.36582466,70.74803644,71.03424234,71.16889549,71.03064899,70.76119146,70.38505093,69.95944375,69.52872154,68.98129776,68.45907909,
Belize,BLZ,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,50.57460028,49.91499741,49.46808511,49.12942774,48.86144233,48.65198504,48.54637073,48.45508111,48.41333437,48.45674613,48.5906271,48.29918345,48.06842312,47.90554859,47.81466335,47.79528741,47.85011876,48.02210396,48.32223941,48.66282156,48.95633173,49.54867652,49.96765677,50.28301524,50.61897011,51.040195,51.19244197,51.48061037,51.82652993,52.14341387,52.40999829,52.53288407,52.57028464,52.59746174,52.67758858,52.81813658,53.3971995,54.02064926,54.57608866,55.00866015,55.35086833,55.76781288,56.1806366,56.62653736,57.12759291,57.68629292,58.25958651,58.84144809,59.41861415,59.97184077,60.48854506,61.21837712,61.88309509,62.518268,63.15205832,63.78337156,64.2423846,64.72652737,
Bermuda,BMU,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.08463715,52.99623115,52.8801122,52.78000304,52.78011715,52.91591637,52.87564525,52.98378028,53.18926824,53.42172698,53.6453416,53.65764964,53.70535174,53.77339086,53.85676297,53.95468829,53.87949177,53.82863711,53.80332249,53.81303364,53.86527598,53.7801936,53.75856314,53.78213948,53.83386991,53.90970048,53.92599717,53.97792205,54.05999011,54.16934526,54.30489347,54.44737313,54.62142514,54.82430496,55.05345093,55.3055395,55.52109682,55.76869349,56.03832124,56.32289148,56.61983579,56.86079063,57.13156011,57.41721734,57.70238012,57.98142308,58.2438486,58.5010831,58.76357507,59.04850704,59.36282861,59.68361069,60.04013672,60.41167801,60.76750028,61.08929803,61.38887251,61.65652937,
Brazil,BRA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.70785167,53.5014859,53.32358894,53.20313097,53.1799591,53.27005718,53.27836283,53.44811938,53.7241468,54.03792984,54.35855793,54.6652082,54.97476034,55.30159017,55.66768857,56.07348058,56.41920802,56.78282287,57.15773693,57.53191162,57.89495656,58.11347523,58.35794701,58.61227103,58.86943624,59.13456163,59.33100001,59.57610532,59.85852151,60.16687511,60.49783483,60.86770003,61.2282917,61.60654853,62.03151918,62.50746935,62.93751094,63.40192606,63.88372577,64.35862306,64.81451365,65.16934198,65.54301738,65.92066603,66.28958167,66.64701574,67.02919118,67.38224261,67.71600348,68.04322394,68.36383976,68.64883469,68.90904449,69.14492115,69.35310179,69.52929759,69.61639898,69.70047936,
Barbados,BRB,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.10849185,54.66121082,54.34634931,54.12330309,53.93290044,53.75784921,53.76836522,53.87138082,54.05629872,54.30640612,54.6221865,55.61480617,56.42620764,57.11675227,57.814091,58.57157954,58.86705679,59.32375072,59.70635759,59.82235635,59.69888261,60.48996365,61.06775501,61.56381867,62.13845991,62.84248449,63.35184781,64.01861722,64.74449477,65.37435731,65.83645064,66.16821357,66.31983645,66.36347396,66.39812132,66.46952925,66.49720616,66.55041301,66.59861915,66.59700582,66.53140483,66.83192641,67.05184214,67.21896143,67.38156878,67.55252565,67.63513538,67.72370089,67.78078675,67.75056559,67.61407738,67.55642353,67.38249552,67.11432202,66.80134799,66.47033781,66.24128058,65.98721121,
Brunei Darussalam,BRN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.5903725,52.02112248,51.27128111,50.53005044,50.06949554,49.98291433,50.39416303,51.11117037,51.9847393,52.81149669,53.49158454,54.15248368,54.65148198,55.0585622,55.48678671,55.98963327,56.16677763,56.60485315,57.15806838,57.70878629,58.23180321,58.43066697,58.56652177,58.68028057,58.82773442,59.04094213,59.91332283,60.76962571,61.53899647,62.18858592,62.72581487,62.96333852,63.22423101,63.49684651,63.80727053,64.18712482,64.57454734,65.07540748,65.65399628,66.28449013,66.95514658,67.37446232,67.86578141,68.33885605,68.77585022,69.2010034,69.40148548,69.69354219,70.0196703,70.33499057,70.64055658,71.09080157,71.4512643,71.74649262,72.00610147,72.2382419,72.29014452,72.38492455,
Bhutan,BTN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.5408262,55.3796556,55.43531056,55.59187301,55.69756393,55.6825327,55.48992541,55.25271412,54.99633293,54.78782716,54.66491899,54.34551847,54.14957003,54.04066863,53.98341314,53.95677492,53.75053603,53.62285843,53.56371827,53.57306424,53.65200942,53.42713735,53.31608862,53.28654489,53.28947368,53.28996657,53.21564048,53.12876546,53.07023564,53.12329682,53.35225581,53.01442068,52.80729975,52.69069826,52.5662,52.36104934,52.81022643,53.27108637,53.76820282,54.37356401,55.12245909,56.296981,57.57215958,58.87198966,60.11772938,61.27537353,62.17979614,63.01797199,63.79299522,64.53283468,65.25470665,65.80221739,66.37714535,66.9439357,67.45899275,67.90265511,68.27662281,68.56539666,
Botswana,BWA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,50.34505635,49.86849673,49.28019025,48.68728034,48.24267948,48.00900886,47.91372783,47.99353712,48.20117547,48.45570334,48.70895073,48.93945361,49.19746646,49.45973518,49.7086403,49.93315897,50.15416358,50.35843781,50.5444784,50.72176368,50.89716109,50.86166466,50.86212425,50.90257279,50.99844349,51.16683514,51.32318778,51.60624655,51.98960223,52.43852006,52.93465766,53.53563944,54.12578228,54.73799636,55.41862247,56.17904345,56.72381332,57.37218611,58.0782511,58.77635949,59.43344481,59.89754606,60.34799795,60.78214792,61.20661663,61.62150861,62.06811454,62.47269399,62.84144021,63.18154314,63.49206349,63.75455251,63.9880535,64.18635222,64.34899817,64.48243412,64.55351826,64.65275623,
Central African Republic,CAF,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,57.45995366,57.06759036,56.75217661,56.50358849,56.32397081,56.21345521,55.84546775,55.5881143,55.4199063,55.32434634,55.29004341,54.90577594,54.62320234,54.42145225,54.27732735,54.17503564,53.95967329,53.82279762,53.74223783,53.69784659,53.67487184,53.58725105,53.54727299,53.54339015,53.57558628,53.64812211,53.33750837,53.10516963,52.94259673,52.83569142,52.77588799,52.78246972,52.86934877,53.01909141,53.21776679,53.45641376,53.45831462,53.51025457,53.61127597,53.76316331,53.96262463,53.86345661,53.84421483,53.88665295,53.96936057,54.08235645,53.92616614,53.8203611,53.76836488,53.77984347,53.8628197,53.49473085,53.17716666,52.92452551,52.74109092,52.62176371,52.83980986,53.14935567,
Canada,CAN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.58088826,58.45463167,58.44871082,58.54797282,58.73085435,58.99157542,59.40787833,59.94693321,60.56752004,61.2179092,61.86760692,62.63219372,63.3227852,63.97538346,64.64456684,65.3438134,65.83548437,66.38908626,66.95052511,67.44180452,67.82511219,68.10305085,68.29629613,68.40625548,68.45609984,68.45865314,68.41501934,68.34795986,68.26077947,68.15827731,68.04766819,67.92221292,67.79615528,67.69412381,67.6443872,67.65707334,67.65642662,67.74774229,67.90518923,68.08706568,68.2675949,68.48892361,68.68596227,68.86794171,69.04618009,69.21070318,69.33210331,69.42827138,69.47635394,69.45337785,69.34999632,69.11727109,68.86837386,68.58203239,68.24925049,67.87437417,67.45639315,66.99063644,
Central Europe and the Baltics,CEB,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,63.60497667,63.56692926,63.66506325,63.87013237,64.12033663,64.37357027,64.69487397,64.94726329,65.16555926,65.39904752,65.65597542,65.70245006,65.83671821,65.98569534,66.04491293,65.96956109,65.77173136,65.44718101,65.08196708,64.8264196,64.75960257,64.75535367,64.95534775,65.26443609,65.53386153,65.68660274,65.76165492,65.71961661,65.63845518,65.62983127,65.74969206,65.77531834,65.94643005,66.22186655,66.52500977,66.82154325,67.0866515,67.34516888,67.60761876,67.90158559,68.23610697,68.51090984,68.79733476,69.08948618,69.37775252,69.64599783,69.78226489,69.893149,69.95879542,69.95511805,69.86924019,69.61120778,69.32389344,68.99380247,68.60389514,68.15512417,67.70700998,67.18698963,
Switzerland,CHE,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.66926945,65.4368936,65.34181913,65.34301812,65.39107323,65.46191772,65.33323396,65.22664181,65.13421178,65.06442975,65.03026733,64.88424667,64.80024867,64.77853523,64.82751627,64.95789534,65.07229479,65.23603411,65.47515754,65.79849899,66.18229871,66.60754058,67.0723142,67.52731455,67.91876828,68.21956611,68.32538097,68.40500505,68.44961844,68.44766439,68.3921383,68.28356155,68.12013013,67.9321783,67.77107832,67.66993065,67.47216079,67.34065497,67.27283996,67.2483044,67.25313056,67.34987022,67.47571824,67.61993079,67.76690643,67.89812245,68.00409335,68.0830458,68.12275728,68.11241229,68.04436584,67.94121018,67.80500195,67.62742488,67.42373198,67.21864513,66.94240323,66.68936604,
Channel Islands,CHI,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.31438494,65.17359759,65.2134904,65.20627026,65.07519359,64.86108092,64.83433281,64.90116962,64.85689739,64.66175441,64.41743608,64.39675525,64.52181792,64.75285628,65.06261835,65.43052644,65.54191423,65.72891031,65.98869613,66.32522006,66.71294419,67.09282763,67.53783303,67.97554058,68.3570776,68.66330862,68.83309916,68.98826765,69.09694834,69.18153802,69.27867151,69.08764693,68.95780905,68.84168073,68.7175696,68.58850645,68.51873589,68.45486052,68.41911489,68.42511528,68.498235,68.51455008,68.57873705,68.67822518,68.78631586,68.86398693,68.76025507,68.72655946,68.7563856,68.82530595,68.87724729,68.75954068,68.61636857,68.43938833,68.23506311,68.00400591,67.73509338,67.44498349,
